Three-Digit ZIP Code,Year,Annual Change (%),HPI,HPI with 1990 base,HPI with 2000 base,
024,2009,-1.58,993.76,239.64,140.10,
024,2010,0.09,994.69,239.86,140.23,
024,2011,-0.19,992.84,239.41,139.97,
024,2012,1.13,1004.07,242.12,141.56,
024,2013,3.97,1043.88,251.72,147.17,
024,2014,9.78,1145.99,276.35,161.56,
024,2015,4.66,1199.39,289.22,169.09,
024,2016,6.67,1279.35,308.50,180.36,
024,2017,5.67,1351.88,325.99,190.59,
024,2018,6.00,1432.98,345.55,202.02,
024,2019,3.61,1484.75,358.04,209.32,
024,2020,-0.39,1479.04,356.66,208.52,
024,2021,4.54,1546.18,372.85,217.98,
025,1979,.,100.00,35.21,25.47,
025,1980,17.23,117.23,41.28,29.85,
025,1981,5.76,123.98,43.65,31.57,
025,1982,8.23,134.18,47.25,34.17,
025,1983,9.61,147.07,51.78,37.46,
025,1984,14.19,167.94,59.13,42.77,
025,1985,15.96,194.74,68.57,49.59,
025,1986,24.45,242.35,85.33,61.72,
025,1987,13.58,275.27,96.92,70.10,
025,1988,7.05,294.67,103.75,75.04,
025,1989,0.61,296.48,104.39,75.50,
025,1990,-4.21,284.01,100.00,72.33,
025,1991,-7.63,262.35,92.37,66.81,
025,1992,-1.94,257.25,90.58,65.51,
025,1993,-1.91,252.34,88.85,64.26,
025,1994,-0.98,249.86,87.98,63.63,
025,1995,4.55,261.23,91.98,66.53,
025,1996,2.26,267.14,94.06,68.03,
025,1997,3.73,277.10,97.57,70.57,
025,1998,7.37,297.51,104.75,75.77,
025,1999,9.31,325.22,114.51,82.82,
025,2000,20.74,392.67,138.26,100.00,
025,2001,13.11,444.16,156.38,113.11,
025,2002,12.52,499.77,175.97,127.28,
025,2003,10.37,551.59,194.21,140.47,
025,2004,15.13,635.04,223.59,161.72,
025,2005,12.63,715.21,251.82,182.14,
025,2006,2.06,729.94,257.01,185.89,
025,2007,-3.09,707.35,249.05,180.14,
025,2008,-5.26,670.16,235.96,170.67,
025,2009,-5.89,630.67,222.05,160.61,
025,2010,-4.34,603.27,212.41,153.63,
025,2011,-2.46,588.45,207.19,149.86,
025,2012,-0.92,583.06,205.29,148.49,
025,2013,0.24,584.48,205.79,148.85,
025,2014,3.10,602.61,212.18,153.47,
025,2015,3.83,625.68,220.30,159.34,
025,2016,3.83,649.66,228.74,165.45,
025,2017,6.13,689.48,242.76,175.59,
025,2018,5.54,727.69,256.22,185.32,
025,2019,4.50,760.44,267.75,193.66,
025,2020,4.30,793.14,279.26,201.99,
025,2021,13.56,900.67,317.12,229.37,
026,1977,.,100.00,28.71,20.80,
026,1978,9.85,109.85,31.54,22.85,
026,1979,16.59,128.08,36.77,26.64,
026,1980,8.68,139.20,39.96,28.96,
026,1981,13.66,158.22,45.42,32.91,
026,1982,10.42,174.70,50.15,36.34,
026,1983,5.56,184.42,52.94,38.36,
026,1984,17.57,216.83,62.24,45.10,
026,1985,18.70,257.38,73.88,53.54,
026,1986,22.96,316.47,90.85,65.83,
026,1987,13.48,359.14,103.10,74.71,
026,1988,3.15,370.45,106.34,77.06,
026,1989,-1.49,364.92,104.76,75.91,
026,1990,-4.54,348.35,100.00,72.46,
026,1991,-8.00,320.46,92.00,66.66,
026,1992,-0.98,317.34,91.10,66.01,
026,1993,-1.91,311.29,89.36,64.75,
026,1994,-1.05,308.04,88.43,64.08,
026,1995,2.23,314.92,90.40,65.51,
026,1996,3.25,325.15,93.34,67.64,
026,1997,4.75,340.59,97.77,70.85,
026,1998,5.62,359.72,103.26,74.83,
026,1999,11.39,400.67,115.02,83.35,
026,2000,19.98,480.73,138.00,100.00,
026,2001,14.75,551.62,158.35,114.75,
026,2002,13.71,627.28,180.07,130.48,
026,2003,11.28,698.06,200.39,145.21,
026,2004,14.98,802.62,230.41,166.96,
026,2005,10.85,889.68,255.40,185.07,
026,2006,2.52,912.07,261.83,189.73,
026,2007,-3.44,880.73,252.83,183.21,
026,2008,-6.13,826.77,237.34,171.98,
026,2009,-4.98,785.58,225.52,163.41,
026,2010,-3.62,757.10,217.34,157.49,
026,2011,-2.54,737.86,211.82,153.49,
026,2012,-0.18,736.52,211.43,153.21,
026,2013,0.58,740.79,212.66,154.10,
026,2014,3.03,763.22,219.10,158.76,
026,2015,3.69,791.36,227.17,164.61,
026,2016,3.71,820.69,235.60,170.72,
026,2017,4.60,858.45,246.43,178.57,
026,2018,5.65,906.91,260.35,188.65,
026,2019,3.95,942.74,270.63,196.11,
026,2020,3.88,979.33,281.14,203.72,
026,2021,14.29,1119.24,321.30,232.82,
027,1975,.,100.00,25.85,20.84,
027,1976,-2.06,97.94,25.32,20.41,
027,1977,2.28,100.18,25.90,20.87,
027,1978,13.94,114.14,29.51,23.78,
027,1979,12.48,128.38,33.19,26.75,
027,1980,12.90,144.94,37.47,30.20,
027,1981,6.06,153.73,39.74,32.03,
027,1982,6.83,164.23,42.45,34.22,
027,1983,6.98,175.70,45.42,36.61,
027,1984,17.22,205.96,53.24,42.91,
027,1985,20.12,247.41,63.95,51.55,
027,1986,21.92,301.64,77.97,62.85,
027,1987,19.19,359.51,92.93,74.91,
027,1988,8.82,391.24,101.13,81.52,
027,1989,1.86,398.51,103.01,83.03,
027,1990,-2.93,386.85,100.00,80.60,
027,1991,-6.31,362.44,93.69,75.51,
027,1992,-1.30,357.71,92.47,74.53,
027,1993,-1.03,354.03,91.51,73.76,
027,1994,-0.04,353.89,91.48,73.73,
027,1995,1.16,358.00,92.54,74.59,
027,1996,2.90,368.39,95.23,76.75,
027,1997,2.69,378.30,97.79,78.82,
027,1998,4.17,394.07,101.86,82.10,
027,1999,6.42,419.36,108.40,87.38,
027,2000,14.45,479.96,124.07,100.00,
027,2001,11.84,536.81,138.76,111.84,
027,2002,13.48,609.18,157.47,126.92,
027,2003,10.82,675.11,174.51,140.66,
027,2004,14.67,774.14,200.11,161.29,
027,2005,10.64,856.51,221.41,178.46,
027,2006,2.09,874.41,226.03,182.19,
027,2007,-4.13,838.27,216.69,174.66,
027,2008,-6.22,786.17,203.22,163.80,
027,2009,-7.87,724.29,187.23,150.91,
027,2010,-3.47,699.18,180.74,145.68,
027,2011,-3.31,676.02,174.75,140.85,
027,2012,-2.01,662.45,171.24,138.02,
027,2013,0.84,667.99,172.67,139.18,
027,2014,3.90,694.02,179.40,144.60,
027,2015,3.23,716.42,185.19,149.27,
027,2016,4.66,749.83,193.83,156.23,
027,2017,5.53,791.29,204.54,164.87,
027,2018,5.17,832.18,215.12,173.39,
027,2019,4.29,867.89,224.35,180.83,
027,2020,4.02,902.77,233.36,188.09,
027,2021,12.53,1015.92,262.61,211.67,
028,1975,.,100.00,26.69,23.70,
028,1976,4.34,104.34,27.85,24.73,
028,1977,7.16,111.82,29.84,26.50,
028,1978,14.60,128.14,34.20,30.37,
028,1979,9.33,140.10,37.39,33.21,
028,1980,8.04,151.36,40.40,35.88,
028,1981,6.25,160.82,42.92,38.12,
028,1982,3.09,165.79,44.25,39.30,
028,1983,7.71,178.56,47.66,42.33,
028,1984,7.97,192.80,51.46,45.70,
028,1985,11.24,214.47,57.24,50.84,
028,1986,17.96,252.98,67.52,59.97,
028,1987,25.99,318.73,85.07,75.55,
028,1988,14.95,366.39,97.79,86.85,
028,1989,3.84,380.46,101.54,90.18,
028,1990,-1.52,374.68,100.00,88.81,
028,1991,-3.54,361.40,96.46,85.67,
028,1992,-2.38,352.79,94.16,83.62,
028,1993,-0.78,350.05,93.43,82.98,
028,1994,-1.50,344.79,92.02,81.73,
028,1995,0.02,344.85,92.04,81.74,
028,1996,0.76,347.46,92.73,82.36,
028,1997,0.99,350.91,93.66,83.18,
028,1998,2.88,361.03,96.36,85.58,
028,1999,4.25,376.38,100.45,89.21,
028,2000,12.09,421.88,112.60,100.00,
028,2001,10.99,468.25,124.97,110.99,
028,2002,14.11,534.31,142.60,126.65,
028,2003,10.94,592.75,158.20,140.50,
028,2004,17.84,698.48,186.42,165.56,
028,2005,14.09,796.88,212.68,188.89,
028,2006,4.03,829.03,221.26,196.51,
028,2007,-2.39,809.24,215.98,191.82,
028,2008,-6.39,757.54,202.18,179.56,
028,2009,-9.25,687.43,183.47,162.94,
028,2010,-4.66,655.43,174.93,155.36,
028,2011,-4.29,627.34,167.43,148.70,
028,2012,-3.32,606.50,161.87,143.76,
028,2013,0.19,607.66,162.18,144.04,
028,2014,2.75,624.38,166.64,148.00,
028,2015,4.24,650.82,173.70,154.27,
028,2016,4.64,681.01,181.76,161.42,
028,2017,5.53,718.68,191.81,170.35,
028,2018,5.96,761.50,203.24,180.50,
028,2019,4.42,795.18,212.23,188.49,
028,2020,4.09,827.67,220.90,196.19,
028,2021,13.10,936.13,249.85,221.90,
029,1975,.,100.00,25.81,24.05,
029,1976,2.44,102.44,26.44,24.64,
029,1977,9.34,112.00,28.90,26.94,
029,1978,9.81,122.99,31.74,29.58,
029,1979,14.95,141.38,36.49,34.00,
029,1980,12.16,158.58,40.92,38.14,
029,1981,7.33,170.20,43.92,40.93,
029,1982,-3.50,164.24,42.39,39.50,
029,1983,7.59,176.71,45.60,42.50,
029,1984,7.63,190.20,49.08,45.74,
029,1985,10.44,210.06,54.21,50.52,
029,1986,20.71,253.57,65.44,60.98,
029,1987,25.74,318.84,82.28,76.68,
029,1988,17.35,374.16,96.56,89.99,
029,1989,4.85,392.31,101.24,94.35,
029,1990,-1.23,387.50,100.00,93.20,
029,1991,-4.50,370.05,95.50,89.00,
029,1992,-1.56,364.26,94.00,87.61,
029,1993,-1.39,359.19,92.69,86.39,
029,1994,-1.93,352.26,90.90,84.72,
029,1995,-1.43,347.24,89.61,83.51,
029,1996,1.17,351.31,90.66,84.49,
029,1997,-0.14,350.83,90.54,84.37,
029,1998,3.73,363.91,93.91,87.52,
029,1999,2.78,374.01,96.52,89.95,
029,2000,11.17,415.80,107.30,100.00,
029,2001,10.89,461.06,118.98,110.89,
029,2002,14.44,527.64,136.17,126.90,
029,2003,10.93,585.30,151.04,140.77,
029,2004,19.07,696.89,179.84,167.60,
029,2005,14.56,798.33,206.02,192.00,
029,2006,3.76,828.36,213.77,199.22,
029,2007,-2.35,808.92,208.75,194.55,
029,2008,-9.51,732.02,188.91,176.05,
029,2009,-10.52,655.00,169.03,157.53,
029,2010,-3.50,632.09,163.12,152.02,
029,2011,-5.74,595.81,153.76,143.29,
029,2012,-5.14,565.16,145.85,135.92,
029,2013,-1.00,559.50,144.39,134.56,
029,2014,4.33,583.72,150.64,140.39,
029,2015,5.10,613.46,158.31,147.54,
029,2016,5.26,645.75,166.64,155.30,
029,2017,7.09,691.54,178.46,166.32,
029,2018,7.30,741.99,191.48,178.45,
029,2019,4.44,774.90,199.97,186.37,
029,2020,5.53,817.77,211.04,196.68,
029,2021,13.86,931.12,240.29,223.94,
030,1975,.,100.00,30.68,24.65,
030,1976,0.95,100.95,30.97,24.89,
030,1977,8.63,109.66,33.64,27.03,
030,1978,9.05,119.58,36.68,29.48,
030,1979,23.30,147.45,45.23,36.35,
030,1980,4.75,154.45,47.38,38.08,
030,1981,7.42,165.92,50.90,40.90,
030,1982,6.39,176.52,54.15,43.52,
030,1983,3.95,183.50,56.29,45.24,
030,1984,18.40,217.25,66.65,53.56,
030,1985,18.14,256.66,78.73,63.27,
030,1986,18.21,303.38,93.07,74.79,
030,1987,11.71,338.92,103.97,83.55,
030,1988,3.71,351.51,107.83,86.66,
030,1989,-0.32,350.38,107.49,86.38,
030,1990,-6.96,325.98,100.00,80.36,
030,1991,-9.37,295.45,90.63,72.84,
030,1992,-3.61,284.78,87.36,70.21,
030,1993,-1.09,281.68,86.41,69.44,
030,1994,-0.75,279.57,85.76,68.92,
030,1995,1.46,283.65,87.01,69.93,
030,1996,2.79,291.56,89.44,71.88,
030,1997,4.10,303.53,93.11,74.83,
030,1998,6.34,322.76,99.01,79.57,
030,1999,8.05,348.73,106.98,85.97,
030,2000,16.32,405.64,124.44,100.00,
030,2001,12.20,455.12,139.62,112.20,
030,2002,11.59,507.87,155.80,125.20,
030,2003,6.60,541.40,166.08,133.47,
030,2004,10.57,598.63,183.64,147.58,
030,2005,10.05,658.81,202.10,162.41,
030,2006,2.40,674.62,206.95,166.31,
030,2007,-2.94,654.81,200.88,161.43,
030,2008,-4.41,625.95,192.02,154.31,
030,2009,-8.02,575.75,176.62,141.94,
030,2010,-4.12,552.02,169.34,136.09,
030,2011,-3.21,534.29,163.90,131.72,
030,2012,-2.46,521.15,159.87,128.48,
030,2013,1.29,527.86,161.93,130.13,
030,2014,4.77,553.03,169.65,136.34,
030,2015,3.85,574.31,176.18,141.58,
030,2016,4.54,600.36,184.17,148.01,
030,2017,5.93,635.94,195.08,156.77,
030,2018,6.31,676.04,207.39,166.66,
030,2019,4.85,708.84,217.45,174.75,
030,2020,4.87,743.39,228.05,183.27,
030,2021,14.20,848.92,260.42,209.28,
031,1976,.,100.00,34.02,28.66,
031,1977,7.71,107.71,36.64,30.87,
031,1978,8.96,117.36,39.92,33.63,
031,1979,12.30,131.80,44.83,37.77,
031,1980,14.17,150.48,51.19,43.13,
031,1981,2.25,153.87,52.34,44.10,
031,1982,4.08,160.14,54.47,45.90,
031,1983,6.28,170.20,57.90,48.78,
031,1984,12.11,190.81,64.91,54.69,
031,1985,18.15,225.45,76.69,64.61,
031,1986,17.99,266.02,90.49,76.24,
031,1987,14.35,304.18,103.47,87.18,
031,1988,4.12,316.71,107.73,90.77,
031,1989,-0.07,316.49,107.66,90.70,
031,1990,-7.11,293.98,100.00,84.25,
031,1991,-8.42,269.23,91.58,77.16,
031,1992,-4.30,257.65,87.64,73.84,
031,1993,-2.11,252.21,85.79,72.28,
031,1994,-0.88,249.99,85.04,71.65,
031,1995,1.12,252.79,85.99,72.45,
031,1996,2.78,259.83,88.39,74.47,
031,1997,3.90,269.98,91.84,77.37,
031,1998,6.45,287.39,97.76,82.37,
031,1999,8.06,310.55,105.64,89.00,
031,2000,12.36,348.93,118.69,100.00,
031,2001,12.95,394.11,134.06,112.95,
031,2002,11.92,441.10,150.05,126.42,
031,2003,7.56,474.42,161.38,135.97,
031,2004,12.30,532.79,181.24,152.70,
031,2005,9.58,583.83,198.60,167.32,
031,2006,1.80,594.35,202.18,170.34,
031,2007,-2.24,581.06,197.65,166.53,
031,2008,-5.33,550.09,187.12,157.65,
031,2009,-6.00,517.10,175.90,148.20,
031,2010,-3.33,499.91,170.05,143.27,
031,2011,-3.41,482.86,164.25,138.39,
031,2012,-3.27,467.06,158.88,133.86,
031,2013,1.11,472.26,160.64,135.35,
031,2014,3.48,488.71,166.24,140.06,
031,2015,3.92,507.86,172.76,145.55,
031,2016,4.11,528.71,179.85,151.53,
031,2017,5.98,560.34,190.61,160.59,
031,2018,6.18,594.95,202.38,170.51,
031,2019,4.78,623.39,212.06,178.66,
031,2020,5.45,657.38,223.62,188.40,
031,2021,14.02,749.54,254.96,214.81,
032,1984,.,100.00,58.51,50.99,
032,1985,17.94,117.94,69.01,60.13,
032,1986,16.59,137.50,80.45,70.11,
032,1987,19.40,164.17,96.06,83.71,
032,1988,8.84,178.68,104.55,91.10,
032,1989,2.58,183.28,107.24,93.45,
032,1990,-6.75,170.91,100.00,87.14,
032,1991,-7.62,157.88,92.38,80.50,
032,1992,-3.06,153.05,89.55,78.04,
032,1993,-2.15,149.77,87.63,76.36,
032,1994,-2.09,146.63,85.80,74.76,
032,1995,0.91,147.97,86.58,75.44,
032,1996,3.67,153.39,89.75,78.21,
032,1997,1.50,155.69,91.09,79.38,
032,1998,4.93,163.36,95.59,83.29,
032,1999,6.70,174.31,101.99,88.88,
032,2000,12.52,196.13,114.76,100.00,
032,2001,10.06,215.86,126.30,110.06,
032,2002,10.72,239.00,139.84,121.86,
032,2003,9.07,260.68,152.53,132.91,
032,2004,12.54,293.37,171.66,149.58,
032,2005,12.76,330.80,193.56,168.67,
032,2006,4.81,346.70,202.86,176.77,
032,2007,-1.02,343.18,200.80,174.97,
032,2008,-2.72,333.84,195.34,170.22,
032,2009,-7.61,308.43,180.47,157.26,
032,2010,-5.03,292.91,171.39,149.35,
032,2011,-4.14,280.78,164.29,143.16,
032,2012,-2.18,274.67,160.71,140.05,
032,2013,-0.19,274.14,160.41,139.78,
032,2014,1.52,278.32,162.85,141.90,
032,2015,3.37,287.70,168.34,146.69,
032,2016,3.07,296.53,173.51,151.19,
032,2017,5.40,312.55,182.88,159.36,
032,2018,6.75,333.66,195.23,170.12,
032,2019,5.42,351.74,205.81,179.34,
032,2020,4.92,369.05,215.94,188.17,
032,2021,15.52,426.32,249.45,217.37,
033,1983,.,100.00,50.24,41.48,
033,1984,13.90,113.90,57.22,47.24,
033,1985,16.57,132.77,66.70,55.07,
033,1986,24.49,165.29,83.04,68.55,
033,1987,17.71,194.56,97.74,80.69,
033,1988,7.66,209.45,105.22,86.87,
033,1989,0.21,209.89,105.45,87.05,
033,1990,-5.16,199.05,100.00,82.56,
033,1991,-6.54,186.03,93.46,77.16,
033,1992,-3.23,180.03,90.44,74.67,
033,1993,-1.45,177.41,89.13,73.58,
033,1994,0.19,177.74,89.29,73.72,
033,1995,0.35,178.37,89.61,73.98,
033,1996,2.47,182.78,91.82,75.81,
033,1997,3.55,189.27,95.09,78.50,
033,1998,6.23,201.07,101.01,83.39,
033,1999,5.18,211.48,106.24,87.71,
033,2000,14.01,241.11,121.13,100.00,
033,2001,11.62,269.14,135.21,111.62,
033,2002,11.51,300.12,150.77,124.48,
033,2003,7.95,323.99,162.76,134.37,
033,2004,12.18,363.47,182.60,150.75,
033,2005,9.57,398.25,200.07,165.18,
033,2006,3.87,413.68,207.82,171.57,
033,2007,-1.06,409.29,205.62,169.75,
033,2008,-3.52,394.90,198.39,163.79,
033,2009,-7.24,366.29,184.02,151.92,
033,2010,-4.73,348.98,175.32,144.74,
033,2011,-4.42,333.55,167.57,138.34,
033,2012,-2.72,324.49,163.01,134.58,
033,2013,0.52,326.16,163.86,135.28,
033,2014,4.13,339.63,170.62,140.86,
033,2015,2.41,347.81,174.73,144.25,
033,2016,3.90,361.38,181.55,149.88,
033,2017,4.25,376.75,189.27,156.26,
033,2018,5.85,398.77,200.33,165.39,
033,2019,4.91,418.36,210.17,173.51,
033,2020,6.93,447.33,224.73,185.53,
033,2021,13.88,509.40,255.91,211.28,
034,1977,.,100.00,34.22,32.81,
034,1978,5.73,105.73,36.18,34.69,
034,1979,3.27,109.19,37.36,35.82,
034,1980,13.42,123.84,42.38,40.63,
034,1981,.,.,.,.,
034,1982,.,.,.,.,
034,1983,.,156.18,53.44,51.23,
034,1984,10.46,172.51,59.03,56.59,
034,1985,8.97,187.98,64.32,61.67,
034,1986,13.99,214.28,73.32,70.30,
034,1987,15.73,247.98,84.85,81.35,
034,1988,19.39,296.06,101.31,97.13,
034,1989,3.20,305.53,104.54,100.23,
034,1990,-4.35,292.25,100.00,95.87,
034,1991,-8.19,268.33,91.81,88.03,
034,1992,-2.87,260.61,89.18,85.50,
034,1993,-1.67,256.25,87.68,84.06,
034,1994,-1.00,253.69,86.81,83.23,
034,1995,-0.59,252.20,86.29,82.73,
034,1996,-1.22,249.11,85.24,81.72,
034,1997,0.52,250.40,85.68,82.15,
034,1998,5.95,265.30,90.78,87.03,
034,1999,5.23,279.17,95.52,91.58,
034,2000,9.19,304.83,104.30,100.00,
034,2001,9.41,333.50,114.12,109.41,
034,2002,8.42,361.59,123.73,118.62,
034,2003,7.13,387.36,132.54,127.07,
034,2004,12.99,437.67,149.76,143.58,
034,2005,11.96,490.01,167.67,160.75,
034,2006,5.79,518.38,177.38,170.06,
034,2007,-0.47,515.94,176.54,169.26,
034,2008,-2.83,501.36,171.55,164.47,
034,2009,-5.94,471.56,161.35,154.70,
034,2010,-4.38,450.91,154.29,147.92,
034,2011,-2.74,438.57,150.07,143.88,
034,2012,-4.91,417.04,142.70,136.81,
034,2013,-1.99,408.76,139.87,134.10,
034,2014,1.31,414.12,141.70,135.85,
034,2015,1.56,420.59,143.91,137.98,
034,2016,2.93,432.89,148.12,142.01,
034,2017,2.59,444.12,151.97,145.70,
034,2018,4.97,466.20,159.52,152.94,
034,2019,6.45,496.27,169.81,162.81,
034,2020,5.12,521.70,178.51,171.15,
034,2021,13.80,593.69,203.15,194.76,
035,1986,.,100.00,70.16,73.35,
035,1987,24.68,124.68,87.47,91.46,
035,1988,5.90,132.03,92.63,96.85,
035,1989,10.73,146.20,102.56,107.24,
035,1990,-2.50,142.54,100.00,104.56,
035,1991,-6.41,133.40,93.59,97.86,
035,1992,-3.92,128.18,89.92,94.02,
035,1993,-0.70,127.28,89.29,93.36,
035,1994,-5.36,120.46,84.51,88.36,
035,1995,2.94,123.99,86.99,90.96,
035,1996,-2.50,120.89,84.81,88.68,
035,1997,3.09,124.63,87.43,91.42,
035,1998,-0.70,123.75,86.82,90.78,
035,1999,2.56,126.92,89.04,93.10,
035,2000,7.41,136.32,95.64,100.00,
035,2001,7.84,147.01,103.14,107.84,
035,2002,9.12,160.42,112.54,117.68,
035,2003,6.41,170.71,119.76,125.22,
035,2004,15.77,197.64,138.66,144.98,
035,2005,14.68,226.65,159.01,166.26,
035,2006,5.77,239.72,168.18,175.84,
035,2007,2.11,244.77,171.72,179.55,
035,2008,-1.93,240.05,168.41,176.09,
035,2009,-6.08,225.46,158.17,165.38,
035,2010,-8.01,207.40,145.50,152.14,
035,2011,-0.91,205.50,144.17,150.75,
035,2012,-2.90,199.54,139.99,146.37,
035,2013,-0.95,197.65,138.66,144.98,
035,2014,1.25,200.11,140.39,146.79,
035,2015,-0.16,199.80,140.17,146.56,
035,2016,4.26,208.32,146.14,152.81,
035,2017,3.85,216.33,151.77,158.69,
035,2018,4.36,225.75,158.38,165.60,
035,2019,5.42,237.99,166.96,174.58,
035,2020,5.10,250.14,175.49,183.49,
035,2021,19.01,297.69,208.84,218.37,
036,1999,.,100.00,.,88.39,
036,2000,13.13,113.13,.,100.00,
036,2001,2.82,116.32,.,102.82,
036,2002,6.75,124.18,.,109.76,
036,2003,7.03,132.91,.,117.48,
036,2004,15.24,153.16,.,135.38,
036,2005,12.91,172.92,.,152.85,
036,2006,6.59,184.31,.,162.92,
036,2007,5.82,195.04,.,172.40,
036,2008,-3.61,188.01,.,166.18,
036,2009,-4.35,179.83,.,158.95,
036,2010,-5.80,169.39,.,149.73,
036,2011,-2.54,165.08,.,145.92,
036,2012,-5.95,155.27,.,137.24,
036,2013,1.02,156.85,.,138.64,
036,2014,-2.77,152.51,.,134.81,
036,2015,3.72,158.18,.,139.82,
036,2016,-3.45,152.72,.,134.99,
036,2017,3.53,158.11,.,139.75,
036,2018,6.56,168.48,.,148.92,
036,2019,4.37,175.83,.,155.42,
036,2020,4.78,184.23,.,162.85,
036,2021,15.12,212.08,.,187.46,
037,1985,.,100.00,63.50,51.43,
037,1986,13.10,113.10,71.82,58.17,
037,1987,16.40,131.65,83.60,67.71,
037,1988,18.91,156.55,99.41,80.51,
037,1989,5.44,165.07,104.81,84.89,
037,1990,-4.59,157.49,100.00,80.99,
037,1991,-1.50,155.12,98.50,79.78,
037,1992,-1.81,152.32,96.72,78.34,
037,1993,-0.48,151.59,96.25,77.96,
037,1994,0.05,151.66,96.30,78.00,
037,1995,5.08,159.37,101.19,81.96,
037,1996,1.80,162.23,103.01,83.44,
037,1997,3.38,167.72,106.50,86.26,
037,1998,3.02,172.79,109.72,88.86,
037,1999,4.66,180.84,114.83,93.01,
037,2000,7.52,194.44,123.46,100.00,
037,2001,9.60,213.10,135.31,109.60,
037,2002,8.95,232.18,147.43,119.41,
037,2003,6.49,247.25,156.99,127.16,
037,2004,14.97,284.27,180.50,146.20,
037,2005,12.44,319.64,202.96,164.39,
037,2006,3.90,332.10,210.87,170.79,
037,2007,3.07,342.30,217.35,176.04,
037,2008,-0.77,339.66,215.67,174.68,
037,2009,-3.48,327.83,208.16,168.60,
037,2010,-4.47,313.16,198.85,161.06,
037,2011,-1.95,307.04,194.96,157.91,
037,2012,-1.39,302.78,192.25,155.72,
037,2013,-1.68,297.69,189.02,153.10,
037,2014,2.35,304.69,193.47,156.70,
037,2015,2.37,311.91,198.05,160.41,
037,2016,0.09,312.18,198.23,160.55,
037,2017,1.84,317.91,201.86,163.50,
037,2018,4.06,330.83,210.06,170.14,
037,2019,5.43,348.78,221.46,179.37,
037,2020,5.63,368.43,233.94,189.48,
037,2021,14.18,420.67,267.11,216.35,
038,1976,.,100.00,28.07,21.42,
038,1977,22.66,122.66,34.43,26.28,
038,1978,0.65,123.46,34.66,26.45,
038,1979,30.69,161.34,45.29,34.57,
038,1980,0.60,162.32,45.56,34.78,
038,1981,1.04,164.00,46.04,35.14,
038,1982,12.04,183.75,51.58,39.37,
038,1983,9.49,201.20,56.48,43.11,
038,1984,12.19,225.72,63.36,48.36,
038,1985,14.96,259.50,72.85,55.60,
038,1986,19.56,310.25,87.09,66.47,
038,1987,14.66,355.73,99.86,76.22,
038,1988,5.57,375.54,105.42,80.46,
038,1989,0.47,377.30,105.91,80.84,
038,1990,-5.58,356.24,100.00,76.32,
038,1991,-7.63,329.06,92.37,70.50,
038,1992,-3.34,318.08,89.29,68.15,
038,1993,-0.24,317.33,89.08,67.99,
038,1994,0.53,319.00,89.55,68.35,
038,1995,1.52,323.87,90.91,69.39,
038,1996,4.17,337.37,94.70,72.28,
038,1997,3.65,349.68,98.16,74.92,
038,1998,6.29,371.67,104.33,79.63,
038,1999,8.24,402.31,112.93,86.19,
038,2000,16.02,466.75,131.02,100.00,
038,2001,10.34,515.02,144.57,110.34,
038,2002,9.95,566.27,158.96,121.32,
038,2003,6.93,605.50,169.97,129.73,
038,2004,10.14,666.90,187.21,142.88,
038,2005,10.54,737.22,206.95,157.95,
038,2006,2.38,754.79,211.88,161.71,
038,2007,-1.41,744.14,208.89,159.43,
038,2008,-4.18,713.00,200.15,152.76,
038,2009,-7.73,657.85,184.67,140.94,
038,2010,-3.66,633.79,177.91,135.79,
038,2011,-2.64,617.09,173.23,132.21,
038,2012,-1.64,606.98,170.39,130.05,
038,2013,1.13,613.87,172.32,131.52,
038,2014,4.82,643.47,180.63,137.86,
038,2015,3.94,668.81,187.74,143.29,
038,2016,3.84,694.51,194.96,148.80,
038,2017,6.00,736.21,206.66,157.73,
038,2018,5.94,779.97,218.95,167.11,
038,2019,5.06,819.43,230.02,175.56,
038,2020,4.55,856.74,240.50,183.55,
038,2021,13.29,970.62,272.47,207.95,
039,1979,.,100.00,44.20,33.04,
039,1980,.,.,.,.,
039,1981,.,112.49,49.73,37.17,
039,1982,5.38,118.54,52.40,39.17,
039,1983,5.62,125.20,55.34,41.37,
039,1984,14.57,143.43,63.40,47.40,
039,1985,12.23,160.98,71.16,53.20,
